,Unnamed: 0,State,County,TotalPop,UnderEighteen,SixtyFivePlus,PedAshtma,AAshthma,COPD,HeartDisease,EverSmoker,NonWhite,Poverty,LC
1586,1586,MO,Stone County,31749.0,"5,207","9,837",438.0,2444.0,"2,854","3,650","12,223",1689.0,4204.0,21
1587,1587,MO,Sullivan County,6221.0,"1,396","1,259",117.0,451.0,466,546,"2,162",1437.0,935.0,4
1588,1588,MO,Taney County,55852.0,"11,774","12,108",990.0,4083.0,"4,223","4,969","19,688",6419.0,8367.0,38
1589,1589,MO,Texas County,25571.0,"5,432","5,391",456.0,1875.0,"1,938","2,276","9,011",2288.0,5806.0,17
1590,1590,MO,Vernon County,20528.0,"4,841","3,977",407.0,1465.0,"1,490","1,728","6,998",1278.0,3387.0,14
1591,1591,MO,Warren County,34711.0,"8,254","6,103",694.0,2492.0,"2,490","2,840","11,784",2854.0,3606.0,24
1592,1592,MO,Washington County,24943.0,"5,688","4,161",478.0,1818.0,"1,788","2,010","8,549",1488.0,5145.0,17
1593,1593,MO,Wayne County,13122.0,"2,698","3,086",226.0,973.0,"1,052","1,275","4,724",703.0,3018.0,9
1594,1594,MO,Webster County,39109.0,"10,663","6,014",897.0,2674.0,"2,589","2,878","12,561",2268.0,5384.0,27
1595,1595,MO,Worth County,2040.0,415,505,34.0,150.0,164,201,736,76.0,279.0,1
1596,1596,MO,Wright County,18378.0,"4,703","3,630",395.0,1276.0,"1,321","1,551","6,126",916.0,4330.0,12
1597,1597,MO,St. Louis City,302838.0,"57,526","41,490",4839.0,22996.0,"20,692","21,542","106,326",168759.0,66858.0,208
1598,1598,MT,Beaverhead County,9404.0,"1,637","2,070",87.0,768.0,471,734,"3,454",914.0,1236.0,4
1599,1599,MT,Big Horn County,13338.0,"4,479","1,707",238.0,900.0,487,731,"3,886",9791.0,3375.0,6
1600,1600,MT,Blaine County,6807.0,"2,015","1,049",107.0,482.0,274,417,"2,114",3794.0,1393.0,3
1601,1601,MT,Broadwater County,6085.0,"1,211","1,440",64.0,478.0,332,507,"2,211",420.0,617.0,3
1602,1602,MT,Carbon County,10714.0,"1,869","2,762",99.0,863.0,615,946,"4,027",630.0,1247.0,5
1603,1603,MT,Carter County,1238.0,252,319,13.0,95.0,67,105,447,49.0,167.0,0
1604,1604,MT,Cascade County,81643.0,"18,289","15,160",974.0,6330.0,"3,713","5,713","28,035",12235.0,10607.0,42
1605,1605,MT,Chouteau County,5745.0,"1,338","1,171",71.0,436.0,277,425,"1,972",1324.0,1060.0,3
1606,1606,MT,Custer County,11586.0,"2,472","2,313",131.0,906.0,563,860,"4,067",992.0,1398.0,6
1607,1607,MT,Daniels County,1747.0,374,463,19.0,132.0,95,150,624,154.0,171.0,0
1608,1608,MT,Dawson County,8680.0,"1,884","1,724",100.0,676.0,417,639,"3,030",683.0,934.0,4
1609,1609,MT,Deer Lodge County,9131.0,"1,311","2,183",69.0,771.0,510,782,"3,522",935.0,1346.0,4
1610,1610,MT,Fallon County,2920.0,791,494,42.0,213.0,129,194,948,146.0,266.0,1
1611,1611,MT,Fergus County,11113.0,"2,317","2,724",123.0,857.0,589,918,"3,976",672.0,1313.0,5
1612,1612,MT,Flathead County,102106.0,"22,475","19,949",1197.0,7935.0,"4,940","7,514","35,570",7426.0,11288.0,53
1613,1613,MT,Gallatin County,111876.0,"22,425","14,146",1194.0,9178.0,"4,292","6,523","38,488",9792.0,9721.0,58
1614,1614,MT,Garfield County,1268.0,281,295,14.0,96.0,64,100,444,33.0,207.0,0
1615,1615,MT,Glacier County,13747.0,"4,289","1,653",228.0,967.0,506,752,"4,133",9560.0,3629.0,7
1616,1616,MT,Golden Valley County,826.0,175,224,9.0,62.0,45,71,296,86.0,150.0,0
1617,1617,MT,Granite County,3378.0,517,"1,032",27.0,274.0,209,328,"1,314",198.0,449.0,1
1618,1618,MT,Hill County,16347.0,"4,519","2,486",240.0,1193.0,661,"1,005","5,198",5041.0,2151.0,8
1619,1619,MT,Jefferson County,12097.0,"2,466","2,594",131.0,955.0,647,971,"4,362",863.0,922.0,6
1620,1620,MT,Judith Basin County,1952.0,378,529,20.0,152.0,113,175,721,70.0,260.0,1
1621,1621,MT,Lake County,30250.0,"7,062","6,682",376.0,2279.0,"1,507","2,332","10,432",10543.0,5442.0,15
1622,1622,MT,Lewis and Clark County,68700.0,"14,770","12,903",786.0,5395.0,"3,278","4,971","24,013",6059.0,7061.0,35
1623,1623,MT,Liberty County,2430.0,516,500,27.0,189.0,120,183,856,97.0,443.0,1
1624,1624,MT,Lincoln County,19794.0,"3,609","5,670",192.0,1557.0,"1,182","1,840","7,431",1491.0,3964.0,10
1625,1625,MT,McCone County,1675.0,339,438,18.0,129.0,91,144,606,98.0,235.0,0
1626,1626,MT,Madison County,8768.0,"1,369","2,474",72.0,715.0,513,806,"3,365",867.0,801.0,4
1627,1627,MT,Meagher County,1866.0,361,573,19.0,142.0,110,175,691,97.0,285.0,0
1628,1628,MT,Mineral County,4316.0,781,"1,247",41.0,339.0,257,402,"1,622",362.0,601.0,2
1629,1629,MT,Missoula County,118791.0,"22,315","18,506",1189.0,9790.0,"5,033","7,707","41,974",12853.0,14719.0,62
1630,1630,MT,Musselshell County,4651.0,864,"1,235",46.0,367.0,270,416,"1,732",442.0,691.0,2
1631,1631,MT,Park County,16736.0,"2,945","3,799",156.0,1363.0,901,"1,375","6,213",1145.0,1744.0,8
1632,1632,MT,Petroleum County,513.0,92,128,4.0,41.0,29,45,192,33.0,83.0,0
1633,1633,MT,Phillips County,4074.0,968,910,51.0,305.0,208,319,"1,405",683.0,608.0,2
1634,1634,MT,Pondera County,5972.0,"1,432","1,219",76.0,449.0,287,441,"2,033",1134.0,1028.0,3
1635,1635,MT,Powder River County,1716.0,287,466,15.0,138.0,100,155,651,113.0,205.0,0
1636,1636,MT,Powell County,6968.0,"1,020","1,436",54.0,594.0,366,553,"2,654",781.0,950.0,3
1637,1637,MT,Prairie County,1087.0,188,346,10.0,85.0,66,106,413,104.0,144.0,0
1638,1638,MT,Ravalli County,43172.0,"8,246","11,138",439.0,3397.0,"2,415","3,744","15,880",3154.0,6628.0,22
1639,1639,MT,Richland County,10913.0,"2,757","1,632",146.0,827.0,467,696,"3,600",1161.0,950.0,5
1640,1640,MT,Roosevelt County,11059.0,"3,705","1,266",197.0,752.0,390,580,"3,209",7366.0,2763.0,5
1641,1641,MT,Rosebud County,9063.0,"2,624","1,431",139.0,648.0,384,576,"2,859",4084.0,1523.0,4
1642,1642,MT,Sanders County,11844.0,"2,076","3,701",110.0,929.0,731,"1,153","4,503",1181.0,1871.0,6
1643,1643,MT,Sheridan County,3424.0,698,774,37.0,268.0,177,273,"1,227",335.0,366.0,1
1644,1644,MT,Silver Bow County,34993.0,"7,087","6,667",377.0,2789.0,"1,655","2,533","12,373",3609.0,5697.0,18
1645,1645,MT,Stillwater County,9534.0,"2,076","2,160",110.0,733.0,506,770,"3,382",749.0,766.0,4
1646,1646,MT,Sweet Grass County,3710.0,734,986,39.0,288.0,206,323,"1,353",242.0,364.0,1
1647,1647,MT,Teton County,6162.0,"1,500","1,398",79.0,456.0,309,479,"2,104",416.0,941.0,3
1648,1648,MT,Toole County,4853.0,"1,000",896,53.0,386.0,231,350,"1,712",668.0,640.0,2
1649,1649,MT,Treasure County,679.0,142,194,7.0,51.0,38,61,245,66.0,77.0,0
1650,1650,MT,Valley County,7437.0,"1,703","1,738",90.0,560.0,381,592,"2,589",1143.0,1007.0,3
1651,1651,MT,Wheatland County,2236.0,554,534,29.0,163.0,112,176,759,252.0,411.0,1
1652,1652,MT,Wibaux County,1034.0,221,251,11.0,79.0,54,85,368,73.0,121.0,0
1653,1653,MT,Yellowstone County,160137.0,"37,629","27,117",2004.0,12325.0,"7,093","10,764","54,134",22191.0,17150.0,83
1654,1654,NE,Adams County,31511.0,"7,460","5,736",375.0,2142.0,"1,594","2,035","9,645",4653.0,3558.0,16
1655,1655,NE,Antelope County,6336.0,"1,511","1,493",76.0,428.0,359,482,"1,986",312.0,788.0,3
1656,1656,NE,Arthur County,465.0,120,102,6.0,30.0,24,32,139,27.0,60.0,0
1657,1657,NE,Banner County,730.0,172,174,8.0,49.0,41,56,230,62.0,91.0,0
1658,1658,NE,Blaine County,476.0,91,121,4.0,34.0,29,39,159,16.0,77.0,0
1659,1659,NE,Boone County,5239.0,"1,216","1,196",61.0,358.0,297,395,"1,654",204.0,470.0,2
1660,1660,NE,Box Butte County,10772.0,"2,704","2,042",136.0,719.0,555,717,"3,266",2043.0,1454.0,5
1661,1661,NE,Boyd County,1955.0,371,598,18.0,140.0,128,179,664,96.0,264.0,1
1662,1662,NE,Brown County,2973.0,633,776,31.0,207.0,180,245,971,136.0,369.0,1
1663,1663,NE,Buffalo County,49615.0,"11,637","7,197",585.0,3378.0,"2,244","2,739","14,851",6705.0,5068.0,25
1664,1664,NE,Burt County,6488.0,"1,452","1,566",73.0,447.0,378,507,"2,077",492.0,688.0,3
1665,1665,NE,Butler County,8058.0,"1,868","1,687",93.0,552.0,443,580,"2,529",462.0,717.0,4
1666,1666,NE,Cass County,26159.0,"6,299","4,577",316.0,1780.0,"1,358","1,725","8,052",1666.0,1898.0,13
1667,1667,NE,Cedar County,8446.0,"2,150","1,808",108.0,561.0,463,613,"2,590",312.0,720.0,4
1668,1668,NE,Chase County,3977.0,"1,018",814,51.0,263.0,211,277,"1,208",663.0,370.0,2
1669,1669,NE,Cherry County,5761.0,"1,354","1,256",68.0,392.0,316,418,"1,799",697.0,693.0,2
1670,1670,NE,Cheyenne County,9310.0,"2,184","1,808",109.0,635.0,492,636,"2,888",986.0,1035.0,4
1671,1671,NE,Clay County,6214.0,"1,533","1,262",77.0,417.0,333,435,"1,910",694.0,671.0,3
1672,1672,NE,Colfax County,10881.0,"3,230","1,465",162.0,683.0,470,576,"3,024",5701.0,1120.0,5
1673,1673,NE,Cuming County,8940.0,"2,211","1,965",111.0,598.0,488,648,"2,753",1109.0,778.0,4
1674,1674,NE,Custer County,10840.0,"2,599","2,431",130.0,732.0,600,797,"3,374",632.0,1274.0,5
1675,1675,NE,Dakota County,20083.0,"5,729","2,735",288.0,1283.0,884,"1,083","5,678",10530.0,2455.0,10
1676,1676,NE,Dawes County,8716.0,"1,531","1,616",77.0,636.0,444,560,"2,828",1308.0,1360.0,4
1677,1677,NE,Dawson County,23709.0,"6,453","3,947",324.0,1537.0,"1,126","1,427","6,900",9937.0,2824.0,12
1678,1678,NE,Deuel County,1825.0,396,429,19.0,127.0,108,144,592,171.0,214.0,0
1679,1679,NE,Dixon County,5709.0,"1,459","1,146",73.0,379.0,302,395,"1,733",973.0,544.0,2
1680,1680,NE,Dodge County,36791.0,"8,983","7,077",451.0,2476.0,"1,899","2,455","11,226",6224.0,3484.0,19
1681,1681,NE,Douglas County,566880.0,"145,250","73,752",7306.0,37670.0,"25,000","30,123","165,432",175045.0,64276.0,293
1682,1682,NE,Dundy County,1770.0,339,447,17.0,127.0,107,144,590,202.0,245.0,0
1683,1683,NE,Fillmore County,5527.0,"1,098","1,250",55.0,394.0,320,422,"1,813",369.0,474.0,2
1684,1684,NE,Franklin County,3023.0,586,853,29.0,216.0,192,263,"1,016",128.0,398.0,1
1685,1685,NE,Frontier County,2608.0,494,623,24.0,187.0,153,203,864,115.0,351.0,1
1686,1686,NE,Furnas County,4715.0,"1,030","1,181",51.0,327.0,279,376,"1,522",331.0,579.0,2
1687,1687,NE,Gage County,21493.0,"4,839","4,473",243.0,1486.0,"1,189","1,553","6,804",1245.0,2364.0,11
1688,1688,NE,Garden County,1897.0,372,530,18.0,135.0,120,165,637,165.0,283.0,0
1689,1689,NE,Garfield County,1987.0,365,571,18.0,143.0,127,175,675,46.0,253.0,1
1690,1690,NE,Gosper County,1996.0,447,477,22.0,138.0,117,157,641,179.0,178.0,1
1691,1691,NE,Grant County,660.0,162,149,8.0,44.0,36,48,204,18.0,70.0,0
1692,1692,NE,Greeley County,2356.0,536,604,26.0,161.0,137,186,749,92.0,294.0,1
1693,1693,NE,Hall County,61607.0,"16,920","9,150",851.0,3991.0,"2,824","3,505","17,767",21157.0,7839.0,31
1694,1694,NE,Hamilton County,9280.0,"2,234","1,847",112.0,628.0,494,642,"2,864",475.0,593.0,4
1695,1695,NE,Harlan County,3401.0,721,891,36.0,238.0,209,284,"1,116",135.0,371.0,1
1696,1696,NE,Hayes County,916.0,206,252,10.0,62.0,55,76,295,63.0,148.0,0
1697,1697,NE,Hitchcock County,2806.0,640,711,32.0,192.0,164,223,895,166.0,424.0,1
1698,1698,NE,Holt County,10178.0,"2,559","2,197",128.0,679.0,558,738,"3,128",730.0,1210.0,5
1699,1699,NE,Hooker County,682.0,151,208,7.0,46.0,42,60,221,30.0,55.0,0
1700,1700,NE,Howard County,6468.0,"1,571","1,364",79.0,436.0,353,464,"2,003",309.0,650.0,3
1701,1701,NE,Jefferson County,7097.0,"1,564","1,698",78.0,492.0,415,555,"2,283",466.0,821.0,3
1702,1702,NE,Johnson County,5134.0,966,963,48.0,372.0,277,352,"1,675",1014.0,563.0,2
1703,1703,NE,Kearney County,6544.0,"1,611","1,281",81.0,440.0,344,446,"2,003",527.0,591.0,3
1704,1704,NE,Keith County,8021.0,"1,585","2,142",79.0,571.0,498,677,"2,673",858.0,949.0,4
1705,1705,NE,Keya Paha County,810.0,158,251,7.0,57.0,53,75,274,18.0,148.0,0
1706,1706,NE,Kimball County,3618.0,781,883,39.0,252.0,213,286,"1,170",558.0,443.0,1
1707,1707,NE,Knox County,8419.0,"2,039","2,078",102.0,566.0,488,660,"2,642",1233.0,1098.0,4
1708,1708,NE,Lancaster County,317272.0,"72,512","44,139",3647.0,21789.0,"14,260","17,245","95,482",60782.0,37583.0,164
1709,1709,NE,Lincoln County,35185.0,"8,259","6,805",415.0,2400.0,"1,845","2,382","10,884",4393.0,3472.0,18
1710,1710,NE,Logan County,749.0,194,169,9.0,49.0,41,55,228,34.0,69.0,0
1711,1711,NE,Loup County,618.0,117,165,5.0,44.0,39,53,209,29.0,105.0,0
1712,1712,NE,McPherson County,492.0,91,119,4.0,35.0,30,41,167,13.0,57.0,0
1713,1713,NE,Madison County,35392.0,"8,969","5,643",451.0,2359.0,"1,696","2,123","10,540",7520.0,3992.0,18
1714,1714,NE,Merrick County,7733.0,"1,744","1,590",87.0,534.0,424,553,"2,442",603.0,811.0,4
1715,1715,NE,Morrill County,4686.0,"1,081",993,54.0,321.0,257,337,"1,470",855.0,669.0,2
1716,1716,NE,Nance County,3532.0,791,755,39.0,244.0,199,261,"1,124",193.0,401.0,1
1717,1717,NE,Nemaha County,6958.0,"1,508","1,397",75.0,484.0,366,474,"2,189",448.0,824.0,3
1718,1718,NE,Nuckolls County,4195.0,838,"1,137",42.0,297.0,260,354,"1,393",219.0,455.0,2
1719,1719,NE,Otoe County,15985.0,"3,834","3,110",192.0,1085.0,849,"1,098","4,939",1883.0,1464.0,8
1720,1720,NE,Pawnee County,2632.0,569,755,28.0,182.0,165,228,862,123.0,357.0,1
1721,1721,NE,Perkins County,2929.0,733,687,36.0,194.0,161,216,898,173.0,297.0,1
1722,1722,NE,Phelps County,8996.0,"2,137","1,864",107.0,611.0,485,635,"2,792",729.0,828.0,4
1723,1723,NE,Pierce County,7142.0,"1,761","1,378",88.0,480.0,377,489,"2,190",296.0,690.0,3
1724,1724,NE,Platte County,33363.0,"8,696","5,727",437.0,2201.0,"1,637","2,080","9,907",7526.0,2789.0,17
1725,1725,NE,Polk County,5278.0,"1,195","1,208",60.0,363.0,303,402,"1,681",421.0,441.0,2
1726,1726,NE,Red Willow County,10726.0,"2,348","2,231",118.0,745.0,584,761,"3,397",895.0,1135.0,5
1727,1727,NE,Richardson County,7937.0,"1,672","1,958",84.0,557.0,474,637,"2,591",630.0,1004.0,4
1728,1728,NE,Rock County,1360.0,271,363,13.0,96.0,84,114,452,43.0,194.0,0
1729,1729,NE,Saline County,14350.0,"3,613","2,155",181.0,958.0,670,829,"4,257",4539.0,1649.0,7
1730,1730,NE,Sarpy County,184459.0,"50,551","21,677",2542.0,11989.0,"7,844","9,330","52,480",35878.0,10399.0,95
1731,1731,NE,Saunders County,21303.0,"5,174","3,992",260.0,1442.0,"1,122","1,443","6,556",1058.0,1637.0,11
1732,1732,NE,Scotts Bluff County,35989.0,"9,001","6,849",452.0,2402.0,"1,836","2,372","10,883",10234.0,5021.0,18
1733,1733,NE,Seward County,17318.0,"4,088","2,916",205.0,1179.0,851,"1,071","5,275",952.0,1155.0,8
1734,1734,NE,Sheridan County,5190.0,"1,149","1,393",57.0,357.0,313,429,"1,676",962.0,834.0,2
1735,1735,NE,Sherman County,3038.0,638,823,32.0,213.0,189,258,"1,001",121.0,417.0,1
1736,1736,NE,Sioux County,1187.0,221,339,11.0,85.0,76,105,403,99.0,198.0,0
1737,1737,NE,Stanton County,5970.0,"1,499","1,066",75.0,400.0,306,391,"1,811",505.0,446.0,3
1738,1738,NE,Thayer County,5039.0,"1,157","1,273",58.0,344.0,296,402,"1,606",242.0,528.0,2
1739,1739,NE,Thomas County,720.0,172,187,8.0,48.0,42,57,227,45.0,107.0,0
1740,1740,NE,Thurston County,7303.0,"2,641",865,132.0,416.0,280,341,"1,833",4717.0,1725.0,3
1741,1741,NE,Valley County,4190.0,960,"1,061",48.0,286.0,245,332,"1,333",211.0,511.0,2
1742,1742,NE,Washington County,20667.0,"5,017","3,673",252.0,1402.0,"1,075","1,369","6,349",1170.0,1423.0,10
1743,1743,NE,Wayne County,9403.0,"1,882","1,536",94.0,667.0,452,559,"2,948",994.0,1177.0,4
1744,1744,NE,Webster County,3533.0,775,810,38.0,245.0,203,270,"1,135",309.0,450.0,1
1745,1745,NE,Wheeler County,805.0,156,208,7.0,57.0,50,67,270,27.0,112.0,0
1746,1746,NE,York County,13772.0,"3,239","2,800",162.0,936.0,726,947,"4,257",1309.0,1255.0,7
1747,1747,NV,Churchill County,24440.0,"5,574","4,628",388.0,1490.0,"1,457","1,878","7,988",6666.0,2756.0,12
1748,1748,NV,Clark County,2231647.0,"517,629","328,692",36031.0,136812.0,"120,614","151,857","705,307",1289911.0,307977.0,"1,129"
1749,1749,NV,Douglas County,48467.0,"7,917","13,808",551.0,3150.0,"3,650","4,868","18,081",9541.0,3457.0,24
1750,1750,NV,Elko County,52460.0,"14,298","5,943",995.0,3077.0,"2,549","3,167","15,484",17530.0,4276.0,26
1751,1751,NV,Esmeralda County,826.0,126,304,8.0,52.0,68,92,319,272.0,119.0,0
1752,1752,NV,Eureka County,2003.0,476,326,33.0,123.0,118,153,649,400.0,189.0,1
1753,1753,NV,Humboldt County,16786.0,"4,537","2,294",315.0,982.0,869,"1,097","5,058",5904.0,1977.0,8
1754,1754,NV,Lander County,5575.0,"1,482",882,103.0,326.0,303,388,"1,713",1710.0,616.0,2
1755,1755,NV,Lincoln County,5201.0,"1,031","1,288",71.0,323.0,347,454,"1,806",824.0,655.0,2
1756,1756,NV,Lyon County,55808.0,"11,946","11,813",831.0,3450.0,"3,529","4,593","18,820",14325.0,5803.0,28
1757,1757,NV,Mineral County,4514.0,888,"1,114",61.0,282.0,307,405,"1,583",1740.0,941.0,2
1758,1758,NV,Nye County,45346.0,"7,618","13,634",530.0,2910.0,"3,463","4,632","16,925",11032.0,6725.0,22
1759,1759,NV,Pershing County,6666.0,"1,086","1,063",75.0,447.0,401,508,"2,314",2352.0,889.0,3
1760,1760,NV,Storey County,4029.0,486,"1,268",33.0,275.0,333,448,"1,607",645.0,306.0,2
1761,1761,NV,Washoe County,465735.0,"100,776","76,161",7014.0,29030.0,"26,449","33,557","151,501",174026.0,47627.0,235
1762,1762,NV,White Pine County,9475.0,"1,884","1,702",131.0,601.0,563,718,"3,173",2702.0,1082.0,4
1763,1763,NV,Carson City,55414.0,"11,243","11,261",782.0,3486.0,"3,479","4,506","18,825",18435.0,5952.0,28
1764,1764,NH,Belknap County,61022.0,"11,281","13,505",960.0,5763.0,"4,268","4,313","22,888",3043.0,4149.0,38
1765,1765,NH,Carroll County,48779.0,"7,659","13,612",652.0,4618.0,"3,755","3,969","19,328",2109.0,4358.0,30
1766,1766,NH,Cheshire County,76493.0,"13,685","15,224",1165.0,7438.0,"5,103","5,029","28,446",4654.0,7307.0,48
1767,1767,NH,Coos County,31589.0,"5,139","7,494",437.0,3050.0,"2,288","2,335","12,210",1606.0,3828.0,19
1768,1768,NH,Grafton County,89786.0,"14,522","18,566",1236.0,8919.0,"6,087","6,022","34,066",8431.0,7427.0,56
1769,1769,NH,Hillsborough County,415247.0,"84,629","65,348",7204.0,39845.0,"25,919","24,458","147,824",66220.0,30147.0,261
1770,1770,NH,Merrimack County,151132.0,"28,949","27,566",2464.0,14536.0,"9,863","9,570","55,157",11759.0,10149.0,95
1771,1771,NH,Rockingham County,309176.0,"59,995","55,538",5107.0,29511.0,"20,446","19,796","112,881",23733.0,16270.0,194
1772,1772,NH,Strafford County,130090.0,"24,136","19,535",2054.0,12963.0,"7,926","7,358","46,818",12301.0,11673.0,81
1773,1773,NH,Sullivan County,43144.0,"8,175","9,257",695.0,4068.0,"2,973","2,988","16,045",2280.0,4768.0,27
1774,1774,NJ,Atlantic County,265429.0,"56,347","47,611",4083.0,17681.0,"11,924","18,021","77,960",116925.0,33167.0,144
1775,1775,NJ,Bergen County,936692.0,"198,355","161,086",14374.0,62463.0,"41,591","62,335","273,792",415338.0,63403.0,508
1776,1776,NJ,Burlington County,445384.0,"92,652","75,401",6714.0,29862.0,"19,776","29,545","130,582",146848.0,26786.0,242
1777,1777,NJ,Camden County,507078.0,"115,090","79,408",8340.0,33051.0,"21,467","31,528","143,123",221760.0,64417.0,275
1778,1778,NJ,Cape May County,92560.0,"16,215","24,586",1175.0,6405.0,"4,849","7,825","29,823",13693.0,9325.0,50
1779,1779,NJ,Cumberland County,150972.0,"36,107","23,053",2616.0,9655.0,"6,236","9,099","41,681",81710.0,21430.0,82
1780,1780,NJ,Essex County,799767.0,"188,977","108,532",13694.0,51512.0,"32,282","46,181","219,471",555679.0,116246.0,434
1781,1781,NJ,Gloucester County,291408.0,"63,440","46,126",4597.0,19315.0,"12,597","18,633","83,878",63727.0,21869.0,158
1782,1782,NJ,Hudson County,676061.0,"138,221","79,920",10016.0,44808.0,"26,515","35,766","185,635",481548.0,95704.0,367
1783,1783,NJ,Hunterdon County,124714.0,"24,097","23,105",1746.0,8615.0,"5,887","9,061","38,311",18604.0,5317.0,67
1784,1784,NJ,Mercer County,369811.0,"78,695","56,000",5702.0,24535.0,"15,698","22,796","105,508",189371.0,38279.0,200
1785,1785,NJ,Middlesex County,829685.0,"180,190","124,198",13057.0,54721.0,"34,941","50,650","235,082",479059.0,65823.0,450
1786,1786,NJ,Monmouth County,621354.0,"131,723","109,201",9545.0,41655.0,"28,059","42,573","183,773",155338.0,41380.0,337
1787,1787,NJ,Morris County,494228.0,"104,322","84,336",7559.0,33122.0,"22,079","33,226","145,374",144503.0,22980.0,268
1788,1788,NJ,Ocean County,601651.0,"144,247","135,652",10453.0,38245.0,"27,988","44,170","174,990",93692.0,57366.0,326
1789,1789,NJ,Passaic County,503310.0,"119,860","73,213",8685.0,32287.0,"20,596","29,817","138,627",297927.0,67374.0,273
1790,1790,NJ,Salem County,62607.0,"13,379","11,637",969.0,4159.0,"2,836","4,315","18,431",16342.0,6891.0,34
1791,1791,NJ,Somerset County,331164.0,"72,515","51,618",5254.0,22027.0,"14,378","21,372","95,790",147525.0,16112.0,179
1792,1792,NJ,Sussex County,140799.0,"27,874","24,362",2019.0,9654.0,"6,466","9,812","42,519",20015.0,7233.0,76
1793,1793,NJ,Union County,558067.0,"130,522","80,252",9458.0,36144.0,"23,038","33,451","155,253",336018.0,43279.0,303
1794,1794,NJ,Warren County,105779.0,"20,815","19,230",1508.0,7229.0,"4,891","7,445","31,962",20003.0,7006.0,57
1795,1795,NM,Bernalillo County,678701.0,"147,370","111,216",11088.0,52392.0,"32,622","42,466","214,827",417521.0,109959.0,250
1796,1796,NM,Catron County,3578.0,437,"1,486",32.0,339.0,287,400,"1,385",881.0,827.0,1
1797,1797,NM,Chaves County,64689.0,"17,044","10,326",1282.0,4705.0,"2,955","3,861","19,301",39656.0,11872.0,23
1798,1798,NM,Cibola County,26746.0,"6,309","4,306",474.0,2017.0,"1,260","1,640","8,269",21649.0,6910.0,9
1799,1799,NM,Colfax County,12110.0,"2,198","3,249",165.0,1026.0,756,"1,018","4,186",6446.0,2315.0,4
1800,1800,NM,Curry County,49437.0,"12,994","6,202",977.0,3477.0,"1,955","2,534","14,400",26175.0,8239.0,18
1801,1801,NM,De Baca County,1781.0,399,497,30.0,143.0,108,147,587,853.0,361.0,0
1802,1802,NM,Dona Ana County,217522.0,"53,231","34,338",4005.0,15959.0,"9,644","12,676","65,921",158940.0,52914.0,80
1803,1803,NM,Eddy County,57900.0,"15,344","8,406",1154.0,4180.0,"2,558","3,314","17,140",31228.0,8981.0,21
1804,1804,NM,Grant County,27346.0,"5,460","7,584",410.0,2253.0,"1,666","2,269","9,243",14879.0,5535.0,10
1805,1805,NM,Guadalupe County,4341.0,905,850,68.0,340.0,220,293,"1,401",3650.0,915.0,1
1806,1806,NM,Harding County,655.0,80,247,6.0,61.0,49,68,249,304.0,109.0,0
1807,1807,NM,Hidalgo County,4240.0,961,948,72.0,335.0,237,315,"1,368",2577.0,1070.0,1
1808,1808,NM,Lea County,69611.0,"20,752","7,948",1561.0,4719.0,"2,708","3,462","19,402",45250.0,10813.0,25
1809,1809,NM,Lincoln County,19556.0,"3,601","5,617",270.0,1667.0,"1,263","1,709","6,794",7617.0,3166.0,7
